,Game_ID,Home_Team,Away_Team,GAMES_LEFT,Team_ID,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Home,FGMiss,Tot_Prev_Points,Tot_Prev_Ast,Tot_OREB,Tot_TOV,Tot_FGMiss,Tot_FGMade,Tot_Opp_Prev_Points,Tot_Opp_OREB,Tot_Opp_FGMiss,Tot_Opp_TOV,Tot_Prev_Poss,Tot_Opp_Prev_Poss,ORTG,OREBRTG,TOVRTG,ASTRTG,DRTG,DTOVRTG,DREBRTG,Home_ORTG,Away_ORTG,Home_DRTG,Away_DRTG,Home_OREBRTG,Away_OREBRTG,Home_DREBRTG,Away_DREBRTG,Home_TOVRTG,Away_TOVRTG,Home_DTOVRTG,Away_DTOVRTG,Home_ASTRTG,Away_ASTRTG,Home_Win,Spread,Back_To_Back,Home_Team_B2B,Away_Team_B2B,Home_DASTRTG,Away_DASTRTG,Season
16844,0022100186,IND,PHI,136,3221225509,14.0,14.0,1.0,480,85,171,1.0,26,51,1.022,35,44,1.529,25,58,83,49,18,12,29,43,231,1,86,2835,615,247,350,1205,1069,2768,291,1287,328,2554,2554,222.11282224937796,40.927414907462556,27.357150218636356,115.07053593306964,216.75998351211564,25.681842717360368,45.15337423312883,108.29493087557604,113.81789137380191,108.32049306625578,108.43949044585987,21.578099838969404,19.34931506849315,20.0,25.153374233128833,14.976958525345621,12.380191693290735,12.942989214175654,12.738853503184714,56.95732838589982,58.11320754716981,1,5,0,0,0,57.80346820809249,59.055118110236215,21
16845,0022100187,ORL,WAS,139,3221225517,12.0,13.0,0.981,480,73,176,0.837,25,75,0.668,25,30,1.65,21,71,92,50,13,12,28,32,196,1,103,2396,505,214,343,1123,881,2462,248,1164,278,2305,2307,208.0507727566551,38.06465997770346,29.68343873321249,114.65673641892589,213.22444036586833,24.090669755686605,42.556157788247106,101.0989010989011,106.95187165775401,110.27801179443976,102.94642857142857,19.39799331103679,18.666666666666668,22.521008403361346,20.035149384885763,16.314454775993237,13.368983957219251,12.215669755686605,11.875,58.02752293577982,56.62921348314607,0,-12,0,0,0,61.82572614107884,52.752293577981646,21
16846,0022100188,NOP,MEM,137,3221225503,8.0,19.0,0.605,480,76,167,0.913,22,53,0.8160000000000001,39,46,1.69,21,55,76,50,11,12,22,41,213,1,91,2619,603,323,357,1329,989,2838,230,1152,343,2511,2514,208.692417558003,48.64148788127411,28.403275462595612,121.94677092193942,225.76033109675802,27.30275096864424,39.918946301925025,102.48833592534992,106.20408163265307,113.1477184841454,112.61261261261262,23.718887262079065,24.922600619195045,20.238095238095237,19.680851063829788,14.852255054432348,13.551020408163264,13.379737045630316,13.923013923013924,61.86612576064908,60.08064516129033,1,11,2,1,1,61.940298507462686,65.63706563706563,21
16847,0022100189,TOR,DET,138,3221225526,10.0,16.0,0.75,480,87,166,1.05,28,69,0.8109999999999999,46,61,1.512,24,49,73,55,14,7,26,48,248,1,79,2399,493,299,322,1257,898,2500,211,1064,387,2345,2347,203.77222907638563,47.28113741374748,27.680258399521133,110.9064897114331,213.16831769927404,32.90067662397787,39.335203847915714,107.28424386381631,96.48798521256931,105.70975416336242,107.45856353591161,25.705794947994054,21.575342465753426,21.114864864864867,18.220338983050848,12.430720506730006,15.249537892791126,16.97065820777161,15.930018416206263,51.74418604651163,59.16230366492147,0,-6,1,0,1,60.32719836400818,59.44700460829493,21
16848,0022100190,CLE,BOS,137,3221225477,15.0,12.0,1.105,480,64,159,0.806,16,61,0.524,36,40,1.8079999999999998,19,67,86,37,17,7,30,35,180,1,95,2672,597,264,372,1213,996,2632,284,1253,363,2510,2513,212.8943075699053,43.577000913957434,29.616713897748465,119.69256838537883,209.48909410217357,28.88808498668282,45.198187070628705,107.18232044198895,105.71198712791634,104.15360501567399,105.33548908649959,22.804054054054053,20.77294685990338,24.233128834355828,20.965058236272878,16.101026045777427,13.515687851971038,14.498432601880879,14.38965238480194,63.725490196078425,55.96707818930041,1,2,2,1,1,59.18762088974855,54.219409282700425,21
16849,0022100191,LAC,MIN,140,3221225496,12.0,12.0,1.0,480,93,201,0.927,27,76,0.706,18,25,1.466,23,75,98,60,14,14,24,32,231,1,108,2345,518,240,326,1138,863,2320,282,1106,382,2233,2230,210.02982579425816,41.83981772703633,29.19975741473417,120.10208467655275,208.06630518628626,34.2585911917511,51.17925146015034,106.71441360787826,103.31541218637992,102.51572327044025,105.55058191584601,17.343173431734318,24.496644295302016,22.9020979020979,28.277153558052436,13.070725156669653,16.129032258064516,16.711590296495956,17.547000895255145,58.63636363636363,61.46572104018912,1,27,1,0,1,53.62997658079626,57.38095238095238,21
16850,0022100192,LAL,SAS,137,3221225506,12.0,15.0,0.879,480,83,173,0.962,31,67,0.9279999999999999,23,32,1.432,20,69,89,56,15,7,29,33,220,1,90,2749,653,241,369,1232,1067,2770,283,1254,399,2598,2603,211.77883400960832,39.036140125808075,28.218764803111558,122.54157704581559,212.80602079147786,30.623744336565746,44.94491275619971,104.45580715850986,107.32302685109845,106.6471877282688,106.15883306320907,20.59282371294852,18.44331641285956,24.132730015082956,20.812182741116754,15.85098612125639,12.367778681855167,15.631848064280495,14.991896272285251,57.2744014732965,65.2671755725191,1,8,0,0,0,61.86915887850467,54.25742574257426,21
16851,0022100193,ATL,MIL,136,3221225486,11.0,17.0,0.786,480,85,181,0.937,29,76,0.77,21,29,1.471,19,62,81,45,14,4,23,36,220,1,96,2795,576,283,327,1317,1041,2859,253,1274,324,2599,2599,215.08254331480876,42.98342312091805,25.162090007627768,110.6593138883352,220.04656082399984,24.920167907972786,39.66178762353776,107.53105590062111,107.55148741418765,112.04351204351204,108.0030487804878,22.408536585365855,20.574886535552196,18.64951768488746,21.012269938650306,12.5,12.662090007627766,11.81041181041181,13.109756097560975,55.938697318007655,54.72061657032755,1,20,0,0,0,62.42990654205608,55.094339622641506,21
16852,0022100194,CHA,GSW,136,3221225510,19.0,9.0,1.379,480,80,178,0.899,23,75,0.62,25,37,1.347,15,73,88,54,18,9,26,38,208,1,98,2987,719,283,373,1295,1096,2842,264,1292,427,2694,2695,222.04243078029486,43.655829476768446,27.83737531130555,131.7967441548871,209.8601455232035,31.706985624064686,40.516137095010464,109.25925925925925,112.78317152103561,111.15674195756331,98.70340356564019,22.024623803009575,21.631205673758867,23.494860499265783,17.02127659574468,13.031550068587105,14.805825242718445,15.742642026009582,15.964343598055105,62.03389830508475,69.76284584980237,1,4,0,0,0,60.63651591289783,57.528089887640455,21
16853,0022100195,HOU,PHX,139,3221225501,10.0,15.0,0.827,480,77,182,0.845,21,72,0.569,29,38,1.517,21,79,100,38,23,12,33,38,204,1,105,2463,546,205,363,1080,918,2514,247,1151,344,2365,2358,208.69558362786324,37.82249742002064,30.488432355580017,118.69254341164454,213.1335182867393,29.240902772570756,42.905556563274686,99.83818770226537,108.85739592559787,107.61750405186386,105.51601423487544,20.175438596491226,17.647058823529413,21.644295302013422,21.26126126126126,17.55663430420712,12.931798051372898,13.938411669367909,15.302491103202847,55.0561797752809,63.63636363636363,0,-26,0,0,0,59.67078189300411,56.235827664399096,21
16854,0022100196,OKC,BKN,138,3221225511,15.0,11.0,1.131,480,77,172,0.9,32,88,0.73,30,32,1.861,17,71,88,51,17,5,27,37,216,1,95,2495,536,209,348,1158,913,2523,270,1265,300,2406,2403,206.7660452257843,36.120060137457045,28.94277541035079,116.35365248123375,210.16752435303852,25.03016665945922,42.88760656001853,99.7270245677889,107.0390206579954,106.17059891107078,103.99692544196772,20.3125,15.807560137457044,22.625215889464595,20.262390670553938,14.558689717925386,14.384085692425403,12.885662431941924,12.144504227517295,53.73134328358209,62.62230919765166,0,-24,0,0,0,62.272727272727266,53.606237816764136,21
16855,0022100197,DEN,POR,137,3221225500,15.0,12.0,1.121,480,82,170,0.96,32,79,0.808,23,27,1.709,22,63,85,51,17,5,21,29,219,1,88,2650,591,252,342,1205,1008,2581,218,1185,342,2476,2471,213.8068455097814,41.634520126409235,27.688814289126434,117.34848484848484,208.5478730046069,27.778106372771305,36.86152634372699,104.61144321093083,109.19540229885058,101.11492281303602,107.43295019157088,19.395017793594306,22.23950233281493,19.223985890652557,17.637540453074433,14.43210930828352,13.256704980842912,14.751286449399656,13.026819923371647,59.583333333333336,57.765151515151516,1,29,0,0,0,58.07174887892377,65.2751423149905,21
16856,0022100198,LAC,CHI,138,3221225487,17.0,9.0,1.307,480,67,167,0.8,22,63,0.7030000000000001,34,35,1.929,16,73,89,35,16,11,34,35,190,1,100,2620,566,214,310,1146,975,2488,262,1209,379,2413,2408,217.16948307065675,37.39119303635432,25.687748127321527,116.07105283091917,206.67040602381462,31.47041595863802,43.250857221231655,108.10147299509,109.06801007556675,102.13640098603123,104.53400503778339,17.857142857142858,19.53405017921147,22.555205047318612,20.695652173913043,13.093289689034371,12.594458438287154,16.105176663927693,15.365239294710328,59.43204868154158,56.63900414937759,0,-10,1,1,0,54.389721627408996,53.648068669527895,21
16857,0022100199,CLE,BOS,135,3221225477,16.0,13.0,1.1,480,68,161,0.8480000000000001,26,69,0.745,28,36,1.55,13,75,88,41,13,9,27,34,190,1,93,2852,634,283,402,1308,1060,2812,303,1348,393,2700,2703,211.24566220870128,43.30077741292695,29.76169310496961,119.47830856296233,208.08280928631038,29.06883907978,44.84062704546807,106.38766519823788,104.8579970104634,103.42815463165573,104.65465465465465,22.429906542056074,20.87087087087087,24.103299856527975,20.737327188940093,15.7856093979442,13.97608370702541,14.87964989059081,14.18918918918919,63.21626617375231,56.26204238921002,0,-6,0,0,0,59.27272727272728,54.25742574257426,21
16858,0022100200,DET,SAC,137,3221225523,9.0,18.0,0.66,480,91,194,0.937,29,80,0.762,25,28,1.759,27,67,94,55,18,7,30,27,236,1,103,2605,555,257,360,1252,953,2731,250,1175,344,2492,2500,208.53819258707972,41.07799101674153,28.961193675010918,117.04768270944743,218.44293782264694,27.719701593891184,42.187408061194475,99.40577249575551,109.1324200913242,108.87573964497041,109.56719817767653,21.774193548387096,19.303797468354432,19.611650485436893,22.575757575757578,15.110356536502549,13.850837138508371,15.722738799661876,11.996962794229308,61.1764705882353,55.871212121212125,0,-22,0,0,0,58.36820083682008,53.125,21
16859,0022100201,WAS,NOP,136,3221225504,12.0,16.0,0.902,480,69,158,0.869,21,49,0.881,46,59,1.533,13,74,87,43,11,7,17,47,205,1,89,2734,615,275,369,1291,1018,2809,260,1268,328,2595,2601,210.90970232281927,41.99918150194394,28.361612844371464,120.60039366272616,215.3090561466844,25.147373171195134,41.00711548987411,107.0607553366174,103.84894698620188,102.38486842105263,112.92418772563178,18.51851851851852,23.480662983425415,20.317460317460316,20.689655172413794,13.546798029556651,14.814814814814813,12.006578947368421,13.140794223826715,57.70020533880903,62.90018832391714,1,5,0,0,0,53.747323340471084,61.49825783972126,21
16860,0022100202,ATL,ORL,135,3221225490,9.0,20.0,0.614,480,90,180,1.006,30,73,0.839,30,46,1.299,21,66,87,62,18,12,27,44,240,1,90,2793,587,292,379,1365,1036,2955,261,1305,323,2664,2667,209.36793467369307,42.673034514480264,28.597307801954937,113.68116421988312,221.54868691965632,24.24822827639339,40.09907970558099,108.66425992779783,100.70367474589523,111.41618497109826,110.13250194855806,22.946175637393768,19.726858877086496,17.964071856287426,22.135007849293565,12.490974729241877,16.10633307271306,11.777456647398845,12.470771628994544,55.008787346221446,58.67237687366167,1,18,1,1,0,62.478184991274,62.40458015267175,21
16861,0022100203,NYK,IND,135,3221225506,14.0,15.0,0.971,480,69,172,0.802,19,71,0.54,19,26,1.45,17,73,90,38,7,11,17,30,176,1,103,2953,624,282,379,1296,1103,2938,286,1353,346,2694,2685,219.25270227308852,43.52515243902439,28.061582684257935,112.95277955651204,218.8683428007574,25.75839400485372,42.27645652392462,109.9537037037037,109.29899856938484,109.74477958236659,109.12356321839081,22.03125,21.49390243902439,21.13943028485757,21.137026239067055,13.040123456790123,15.021459227467812,12.68368136117556,13.07471264367816,54.932301740812385,58.02047781569966,1,8,0,0,0,65.0390625,56.732495511669654,21
16862,0022100204,DAL,DEN,137,3221225485,18.0,9.0,1.335,480,85,174,0.976,23,68,0.67,19,27,1.406,20,70,90,50,11,7,19,35,212,1,89,2603,573,245,324,1201,988,2547,220,1175,340,2443,2437,213.075021705262,40.800377170114814,26.467000621300542,115.73758885682886,209.24471844992723,27.857943259829206,37.412496081914114,106.18120237087214,106.89381933438986,107.97285835453773,101.27186009538951,20.469798657718123,20.330578512396695,18.29484902309059,19.11764705882353,12.362404741744285,14.104595879556259,13.231552162849871,14.626391096979333,55.9652928416486,59.772296015180274,1,10,1,0,1,60.49382716049383,58.41995841995842,21
16863,0022100205,MEM,HOU,136,3221225508,8.0,20.0,0.571,480,88,191,0.921,27,79,0.679,35,46,1.5310000000000001,21,74,95,57,20,13,27,37,238,1,103,2725,583,298,415,1316,1014,2930,260,1256,365,2655,2649,205.33298602953442,45.0,31.224994977714672,114.73782771535582,221.26661209113962,27.560736176733496,41.32840766271851,106.4540622627183,98.87892376681614,113.33841463414633,107.92819745699327,25.0,20.0,19.669421487603305,21.658986175115206,13.287775246772968,17.937219730941703,13.948170731707318,13.612565445026178,59.737827715355806,55.00000000000001,1,34,1,0,1,66.36690647482014,58.52272727272727,21
16864,0022100206,MIN,PHX,138,3221225506,14.0,12.0,1.077,480,63,170,0.741,20,75,0.521,49,63,1.556,27,79,106,39,16,5,33,51,195,1,107,2599,605,260,346,1223,978,2583,289,1185,405,2452,2448,211.95976154992547,42.06525539984399,28.23610815414094,123.69099792404955,211.03438056511536,33.09032607737963,48.9227700199487,102.86885245901641,109.09090909090908,107.03764320785598,103.99673735725938,24.012158054711247,18.053097345132745,27.93103448275862,20.99173553719008,15.573770491803279,12.662337662337661,17.18494271685761,15.905383360522023,61.55507559395248,62.13592233009708,0,-3,1,0,1,58.350951374207185,56.09243697478992,21
16865,0022100207,OKC,MIA,137,3221225508,14.0,13.0,1.028,480,71,165,0.861,33,81,0.8160000000000001,18,23,1.5459999999999998,17,70,87,48,17,15,37,28,193,1,94,2630,547,278,365,1249,966,2642,257,1267,332,2488,2493,210.97552848216543,44.55291432674308,29.329781541509572,112.78279369032794,212.06303170920341,26.60576179427688,40.65064565986937,99.4161801501251,111.55934833204033,107.5,104.5630317092034,20.158730158730158,24.394184168012924,22.258064516129032,18.39258114374034,14.51209341117598,14.817688130333591,12.916666666666668,13.68909512761021,53.88127853881278,58.90151515151515,0,-13,1,1,0,63.409563409563404,58.50622406639005,21
16866,0022100208,POR,TOR,134,3221225518,14.0,16.0,0.934,480,87,171,1.022,31,69,0.899,26,32,1.603,19,59,78,45,13,9,23,32,231,1,84,2996,615,339,355,1404,1123,2986,257,1289,406,2757,2753,217.333993010232,48.20465765882811,25.742662848962063,109.51027657954833,216.90259357718546,29.55042620984685,39.94574905807645,108.80458124552612,108.52941176470587,109.31232091690543,107.59027266028002,21.947674418604652,26.256983240223462,18.608169440242055,21.337579617834397,13.24266284896206,12.5,12.822349570200572,16.72807663964628,58.081705150976916,51.42857142857142,1,5,1,1,0,64.98257839721255,61.8421052631579,21
16867,0022100209,LAL,CHI,135,3221225488,18.0,11.0,1.2469999999999999,480,85,168,1.0070000000000001,21,66,0.629,33,42,1.533,12,67,79,50,19,7,33,36,224,1,83,2943,631,257,396,1287,1106,2901,299,1340,431,2758,2757,213.6144151450686,39.84676000639712,28.527211353098927,114.00367550538198,210.22949309047948,31.267522136144553,44.39784275172184,105.24880708929788,108.3656080557707,106.82128240109141,103.40821068938808,20.704845814977972,19.141914191419144,23.983169705469845,20.414673046251995,15.746421267893659,12.780790085205268,15.620736698499318,15.646785437645235,57.84982935153583,56.15384615384615,0,-18,2,1,1,62.43478260869565,53.73737373737374,21
16868,0022100210,BKN,GSW,135,3221225495,22.0,7.0,1.524,480,75,167,0.905,23,76,0.603,43,55,1.564,18,73,91,46,16,10,32,50,216,1,92,3015,735,232,399,1239,1096,2773,257,1397,380,2741,2735,220.08992690775034,37.481759813220485,29.12640910350118,134.17519181585678,202.67649900959583,27.869148937308648,36.57349129951869,108.11387900355871,111.97604790419162,103.42612419700214,99.2503748125937,15.890850722311397,21.59090909090909,20.135135135135133,16.43835616438356,14.306049822064058,14.820359281437126,12.276945039257674,15.592203898050974,63.58695652173913,70.58823529411765,0,-18,0,0,0,53.73406193078324,57.28952772073922,21
16869,0022100211,UTA,PHI,135,3221225517,17.0,12.0,1.1760000000000002,480,79,179,0.884,22,67,0.628,25,36,1.397,12,86,98,46,10,13,17,36,205,1,100,2970,589,268,352,1245,1076,2826,301,1335,333,2621,2627,226.57821286018122,43.08893765328514,26.90866183025959,109.20760785183542,215.03608307228217,25.33594384499362,44.95255808938487,112.31372549019608,114.26448736998513,105.56862745098039,109.46745562130178,22.459016393442624,20.629921259842522,20.061728395061728,24.890829694323145,14.352941176470587,12.555720653789004,12.392156862745098,12.94378698224852,52.16535433070866,57.04225352112676,1,35,0,0,0,51.656920077972714,60.0,21
16870,0022100212,LAC,SAS,136,3221225505,13.0,15.0,0.929,480,78,180,0.867,17,60,0.543,25,29,1.623,12,81,93,42,19,7,36,30,198,1,102,2836,679,234,346,1281,1086,2767,282,1313,410,2648,2649,214.19828725159329,36.533248829953195,26.134359248179663,124.79823917828321,208.88109065785605,30.961200380334777,42.91331080861268,106.732223903177,107.46606334841628,101.97418375094914,106.90690690690691,17.8125,18.720748829953198,21.994134897360702,20.91917591125198,13.540090771558244,12.594268476621417,16.021260440394837,14.93993993993994,59.195402298850574,65.60283687943263,1,14,0,0,0,54.05940594059406,55.1094890510949,21
16871,0022100213,CHA,WAS,134,3221225530,19.0,11.0,1.277,480,75,186,0.8049999999999999,18,74,0.503,16,22,1.313,27,80,107,53,13,13,21,28,184,1,111,3108,693,276,371,1389,1158,3071,306,1407,403,2869,2871,216.52527394839166,39.37277613748202,25.868355937563955,119.34530971747604,213.24190306663866,27.75613596686407,43.35845940223706,109.05006418485237,107.47520976353928,110.5701473414478,102.67175572519085,21.235521235521233,18.137254901960784,23.328785811732605,20.02967359050445,12.901155327342748,12.967200610221205,15.695067264573993,12.061068702290076,61.5506329113924,57.79467680608364,1,10,0,0,0,61.88976377952756,54.52716297786721,21
16872,0022100214,DET,IND,134,3221225519,10.0,20.0,0.661,480,67,159,0.843,17,65,0.5289999999999999,35,47,1.487,15,70,85,30,18,10,30,42,186,1,92,2890,639,301,412,1387,1082,3028,265,1296,391,2769,2767,208.0991412958626,43.43104416751618,29.805815768930522,118.59655730387234,218.97682698215158,28.441846910001733,40.78067590672633,99.76580796252928,108.33333333333333,110.27237354085604,108.70445344129556,22.304283604135893,21.12676056338028,19.964349376114082,20.816326530612244,15.22248243559719,14.583333333333334,15.486381322957198,12.955465587044534,60.991379310344826,57.60517799352751,1,8,0,0,0,58.679245283018865,56.9023569023569,21
16873,0022100215,ATL,BOS,133,3221225475,14.0,17.0,0.905,480,78,165,0.946,24,78,0.619,29,35,1.657,18,64,82,52,18,6,25,34,209,1,87,3135,660,316,385,1452,1171,3139,274,1422,381,2922,2913,214.4849789933196,43.4640969564425,26.380875836811015,112.76325026325026,215.3747559629913,26.199530317177377,38.561253561253565,109.88567585743108,104.5993031358885,111.31313131313132,104.06162464985995,22.983870967741936,20.480225988700564,18.333333333333332,20.22792022792023,12.373907195696033,14.006968641114984,12.053872053872054,14.145658263305322,56.006493506493506,56.75675675675676,1,11,0,0,0,62.98701298701299,54.37616387337057,21
16874,0022100216,BKN,CLE,132,3221225490,20.0,12.0,1.251,480,73,172,0.851,23,76,0.625,39,46,1.697,20,77,97,49,16,4,24,37,208,1,99,3159,732,259,440,1370,1159,3082,332,1517,411,2968,2973,212.84504764759856,37.74205443333952,29.677595181642275,126.30845379983202,207.32291091457176,27.674056505562746,43.8538148195818,107.15231788079471,105.69272976680384,104.0531561461794,103.26975476839237,15.952732644017726,21.78932178932179,20.308483290488432,23.545331529093367,14.039735099337749,15.637860082304528,12.82392026578073,14.850136239782016,63.48122866894198,62.82722513089005,1,10,1,1,0,54.23728813559322,59.55631399317406,21
16875,0022100217,MIA,NOP,133,3221225488,12.0,19.0,0.792,480,75,162,0.923,25,75,0.661,36,45,1.6099999999999999,20,57,77,47,12,5,26,46,211,1,87,3071,687,336,424,1432,1126,3111,266,1379,384,2859,2869,215.03393170949596,46.992658132530124,29.669479289314843,122.03965737542,216.58929577245567,26.814705787933057,38.5957826357685,111.02305475504323,104.01087695445274,103.66642703091303,112.92286874154263,23.94578313253012,23.046875,18.39080459770115,20.20497803806735,14.985590778097983,14.683888511216859,14.162473040977714,12.652232746955344,58.93805309734513,63.101604278074866,1,15,0,0,0,59.68992248062015,61.337683523654164,21
16876,0022100218,NYK,ORL,134,3221225505,12.0,18.0,0.8,480,76,184,0.8260000000000001,27,87,0.616,23,30,1.5,25,71,96,45,12,10,30,39,202,1,108,2916,610,291,401,1400,1064,3045,300,1396,342,2766,2768,210.82847104586233,41.597414871835696,29.001819436602045,114.8425001769661,220.01252966005467,24.710995559801717,43.02666050238865,109.45165945165944,101.3768115942029,108.6767895878525,111.33574007220217,21.6255442670537,19.971870604781998,20.804438280166433,22.22222222222222,12.914862914862915,16.08695652173913,12.364425162689804,12.346570397111915,55.23465703971119,59.6078431372549,0,-6,0,0,0,64.15441176470588,62.87215411558669,21
16877,0022100219,MIL,LAL,133,3221225496,15.0,16.0,0.9670000000000001,480,80,183,0.877,24,80,0.603,27,36,1.541,20,80,100,46,17,8,28,29,211,1,103,3157,666,289,425,1431,1179,3224,327,1455,429,2980,2980,212.0153105482304,40.382090695257375,28.347104152209113,112.85249989897649,216.46828901591525,28.6540693432553,44.892793498371184,107.24431818181819,104.7709923664122,109.08445706174592,107.38383195416932,19.801980198019802,20.58011049723757,21.65242165242165,23.240371845949532,12.571022727272727,15.776081424936386,13.058907026259758,15.595162316995545,55.296229802513466,57.556270096463024,1,7,0,0,0,54.24610051993067,62.5,21
16878,0022100220,MIN,SAC,135,3221225508,11.0,18.0,0.757,480,75,175,0.866,20,74,0.541,34,43,1.593,30,52,82,39,15,13,33,46,204,1,100,2914,630,304,403,1390,1074,2957,341,1350,400,2740,2744,212.42063085667468,43.63337310662557,29.4811562291976,117.71534273349155,215.4238117526914,29.317901365899324,50.81665972621573,102.03927492447129,110.38135593220339,106.2688821752266,109.1549295774648,24.01685393258427,19.616519174041297,27.804107424960506,23.01255230125523,15.709969788519636,13.771186440677965,16.993957703927492,12.323943661971832,61.336032388663966,56.37931034482758,1,10,0,0,0,58.81188118811881,53.516295025728986,21
16879,0022100221,OKC,HOU,135,3221225505,7.0,22.0,0.496,480,73,182,0.802,22,81,0.542,22,35,1.2469999999999999,18,84,102,34,16,10,24,33,190,1,109,2707,550,274,451,1358,988,2972,294,1360,364,2741,2742,197.52769549162034,40.35346097201767,32.75537838224584,111.32242806464328,216.66114506761159,26.546567886059805,43.24985124682209,98.84348496530455,98.68421052631578,107.23633564280215,109.42480942480944,20.029455081001473,20.3240058910162,21.954887218045112,21.294964028776977,14.957594448727834,17.797783933518005,13.240954580446498,13.305613305613306,55.50847457627118,55.81395348837209,1,12,0,0,0,63.12741312741312,58.9655172413793,21
16880,0022100222,PHX,DAL,136,3221225498,20.0,8.0,1.429,480,79,184,0.859,29,71,0.833,16,20,1.714,16,82,98,55,11,9,17,23,203,1,105,2808,629,248,325,1259,1053,2745,253,1266,380,2608,2603,215.31377168558578,39.363050250165344,24.906502792559763,119.25703261050214,211.01672090674447,29.133655033105153,39.8604545352276,108.17091454272865,107.14285714285714,103.08270676691728,107.93401413982717,18.77022653721683,20.59282371294852,21.2443095599393,18.616144975288304,12.818590704647676,12.087912087912088,16.015037593984964,13.11861743912019,62.3400365630713,56.916996047430835,1,7,0,0,0,56.213017751479285,59.6958174904943,21
16881,0022100223,POR,CHI,133,3221225498,18.0,13.0,1.167,480,76,167,0.9099999999999999,24,60,0.8029999999999999,43,48,1.764,22,58,80,49,17,14,31,42,219,1,91,3158,675,278,378,1370,1178,3077,271,1379,409,2887,2885,218.7416764195488,40.39905581307836,26.178225033102144,114.56592818328471,213.08247107248764,28.44792085609657,39.33941014251731,109.85915492957747,108.88252148997135,110.07387508394896,103.00859598853869,21.823204419889503,18.575851393188856,19.040902679830747,20.298507462686565,13.212608987256875,12.965616045845271,12.760241773002015,15.687679083094554,57.799671592775034,56.76625659050967,1,5,0,0,0,63.90243902439025,53.672316384180796,21
16882,0022100224,CLE,GSW,132,3221225483,22.0,10.0,1.396,480,75,163,0.919,27,82,0.657,16,24,1.438,18,58,76,58,18,5,28,28,193,1,88,3253,789,305,460,1401,1193,3048,299,1495,448,2998,3007,217.27704678362574,43.533154022819105,30.67688275566966,132.4145299145299,202.52332082937414,29.823493852023084,39.66998191681736,105.26315789473684,112.01388888888889,103.63520408163265,98.88811674774148,21.82061579651941,21.712538226299692,23.214285714285715,16.455696202531644,15.468549422336327,15.208333333333332,14.604591836734693,15.218902015288393,62.5,69.91452991452991,0,-15,1,1,0,60.57692307692307,57.58157389635316,21
16883,0022100225,MIA,WAS,133,3221225512,21.0,10.0,1.355,480,79,159,0.994,25,62,0.802,26,34,1.4329999999999998,12,66,78,52,14,4,23,32,209,1,80,3150,689,291,398,1378,1166,2982,289,1466,382,2888,2888,218.00823215917555,42.07256267380107,27.51053977469072,118.1348784160937,206.48346136585621,26.389050879428645,39.44094523362816,111.45552560646901,106.55270655270654,103.7037037037037,102.77975766215252,23.836389280677007,18.236173393124066,18.69918699186992,20.741758241758244,14.690026954177899,12.82051282051282,14.343434343434344,12.045616535994299,59.637561779242176,58.497316636851515,1,15,2,1,1,59.38069216757741,55.84415584415584,21
16884,0022100226,MEM,LAC,134,3221225509,17.0,13.0,1.133,480,94,186,1.0090000000000001,27,65,0.833,13,14,1.833,19,62,81,52,14,13,24,32,228,1,92,3055,677,301,384,1428,1145,3024,289,1400,427,2853,2842,214.16543400380363,41.90131992457574,26.9167866567726,118.20779426938647,212.83171027400516,30.04538359138524,41.22577265584076,108.08151791988756,106.08391608391608,112.0592383638928,100.77247191011236,24.45945945945946,17.441860465116278,20.03012048192771,21.195652173913043,13.000702740688686,13.916083916083915,14.104372355430183,15.941011235955054,60.068259385665534,58.139534883720934,1,12,0,0,0,66.38513513513513,54.761904761904766,21
